Comunidad_Autonoma,Año,Trimestre,Periodo,Valor_Tasado_€_m2
"Asturias, Principado de",2018,3,2018T3,1276.6
"Balears, Illes",2018,3,2018T3,2262.9
Canarias,2018,3,2018T3,1486.1
Cantabria,2018,3,2018T3,1437.1
Castilla y León,2018,3,2018T3,1037.1
Castilla-La Mancha,2018,3,2018T3,875.2
Cataluña,2018,3,2018T3,1961.4
Ceuta,2018,3,2018T3,1710.6
Comunitat Valenciana,2018,3,2018T3,1167.4
Extremadura,2018,3,2018T3,856.1
Galicia,2018,3,2018T3,1177.9
"Madrid, Comunidad de",2018,3,2018T3,2496.7
Melilla,2018,3,2018T3,1604.9
"Murcia, Región de",2018,3,2018T3,963.1
"Navarra, Comunidad Foral de",2018,3,2018T3,1376.7
País Vasco,2018,3,2018T3,2339.3
"Rioja, La",2018,3,2018T3,1136.0
Comunitat Valenciana,2018,3,2018T3,1113.0
Andalucía,2018,4,2018T4,1298.5
Aragón,2018,4,2018T4,1216.9
"Asturias, Principado de",2018,4,2018T4,1276.6
"Balears, Illes",2018,4,2018T4,2272.7
Canarias,2018,4,2018T4,1484.8
Cantabria,2018,4,2018T4,1479.5
Castilla y León,2018,4,2018T4,1045.8
Castilla-La Mancha,2018,4,2018T4,890.0
Cataluña,2018,4,2018T4,2002.0
Ceuta,2018,4,2018T4,1687.5
Comunitat Valenciana,2018,4,2018T4,1200.8
Extremadura,2018,4,2018T4,869.1
Galicia,2018,4,2018T4,1193.2
"Madrid, Comunidad de",2018,4,2018T4,2546.0
Melilla,2018,4,2018T4,1653.9
"Murcia, Región de",2018,4,2018T4,976.9
"Navarra, Comunidad Foral de",2018,4,2018T4,1383.7
País Vasco,2018,4,2018T4,2375.6
"Rioja, La",2018,4,2018T4,1129.7
Comunitat Valenciana,2018,4,2018T4,1149.3
Andalucía,2019,1,2019T1,1303.7
Aragón,2019,1,2019T1,1206.4
"Asturias, Principado de",2019,1,2019T1,1274.7
"Balears, Illes",2019,1,2019T1,2321.3
Canarias,2019,1,2019T1,1512.5
Cantabria,2019,1,2019T1,1456.2
Castilla y León,2019,1,2019T1,1049.6
Castilla-La Mancha,2019,1,2019T1,885.7
Cataluña,2019,1,2019T1,2018.9
Ceuta,2019,1,2019T1,1728.7
Comunitat Valenciana,2019,1,2019T1,1225.7
Extremadura,2019,1,2019T1,847.8
Galicia,2019,1,2019T1,1190.4
"Madrid, Comunidad de",2019,1,2019T1,2612.7
Melilla,2019,1,2019T1,1687.7
"Murcia, Región de",2019,1,2019T1,1003.1
"Navarra, Comunidad Foral de",2019,1,2019T1,1417.2
País Vasco,2019,1,2019T1,2405.6
"Rioja, La",2019,1,2019T1,1128.6
Comunitat Valenciana,2019,1,2019T1,1177.5
Andalucía,2019,2,2019T2,1304.3
Aragón,2019,2,2019T2,1223.9
"Asturias, Principado de",2019,2,2019T2,1303.7
"Balears, Illes",2019,2,2019T2,2324.8
Canarias,2019,2,2019T2,1517.0
Cantabria,2019,2,2019T2,1469.9
Castilla y León,2019,2,2019T2,1034.0
Castilla-La Mancha,2019,2,2019T2,877.6
Cataluña,2019,2,2019T2,2032.0
Ceuta,2019,2,2019T2,1731.4
Comunitat Valenciana,2019,2,2019T2,1226.8
Extremadura,2019,2,2019T2,862.0
Galicia,2019,2,2019T2,1203.2
"Madrid, Comunidad de",2019,2,2019T2,2610.3
Melilla,2019,2,2019T2,1641.9
"Murcia, Región de",2019,2,2019T2,997.4
"Navarra, Comunidad Foral de",2019,2,2019T2,1412.2
País Vasco,2019,2,2019T2,2378.3
"Rioja, La",2019,2,2019T2,1088.1
Comunitat Valenciana,2019,2,2019T2,1182.4
Andalucía,2019,3,2019T3,1309.1
Aragón,2019,3,2019T3,1230.0
"Asturias, Principado de",2019,3,2019T3,1268.7
"Balears, Illes",2019,3,2019T3,2371.9
Canarias,2019,3,2019T3,1516.6
Cantabria,2019,3,2019T3,1490.2
Castilla y León,2019,3,2019T3,1037.5
Castilla-La Mancha,2019,3,2019T3,884.5
Cataluña,2019,3,2019T3,2028.6
Ceuta,2019,3,2019T3,1786.1
Comunitat Valenciana,2019,3,2019T3,1217.1
Extremadura,2019,3,2019T3,865.9
Galicia,2019,3,2019T3,1197.4
"Madrid, Comunidad de",2019,3,2019T3,2611.1
Melilla,2019,3,2019T3,1613.3
"Murcia, Región de",2019,3,2019T3,989.3
"Navarra, Comunidad Foral de",2019,3,2019T3,1439.9
País Vasco,2019,3,2019T3,2402.8
"Rioja, La",2019,3,2019T3,1073.6
Comunitat Valenciana,2019,3,2019T3,1172.3
Andalucía,2019,4,2019T4,1315.5
Aragón,2019,4,2019T4,1225.1
"Asturias, Principado de",2019,4,2019T4,1269.8
"Balears, Illes",2019,4,2019T4,2425.2
Canarias,2019,4,2019T4,1530.9
Cantabria,2019,4,2019T4,1447.4
Castilla y León,2019,4,2019T4,1039.2
Castilla-La Mancha,2019,4,2019T4,888.0
Cataluña,2019,4,2019T4,2037.3
Ceuta,2019,4,2019T4,1732.4
Comunitat Valenciana,2019,4,2019T4,1232.0
Extremadura,2019,4,2019T4,858.5
Galicia,2019,4,2019T4,1205.4
"Madrid, Comunidad de",2019,4,2019T4,2671.7
Melilla,2019,4,2019T4,1667.7
"Murcia, Región de",2019,4,2019T4,974.0
"Navarra, Comunidad Foral de",2019,4,2019T4,1467.5
País Vasco,2019,4,2019T4,2424.4
"Rioja, La",2019,4,2019T4,1108.4
Comunitat Valenciana,2019,4,2019T4,1196.5
Andalucía,2020,1,2020T1,1312.3
Aragón,2020,1,2020T1,1214.7
"Asturias, Principado de",2020,1,2020T1,1262.8
"Balears, Illes",2020,1,2020T1,2379.2
Canarias,2020,1,2020T1,1533.2
Cantabria,2020,1,2020T1,1455.0
Castilla y León,2020,1,2020T1,1036.7
Castilla-La Mancha,2020,1,2020T1,873.2
Cataluña,2020,1,2020T1,2030.2
Ceuta,2020,1,2020T1,1745.6
Comunitat Valenciana,2020,1,2020T1,1214.2
Extremadura,2020,1,2020T1,867.8
Galicia,2020,1,2020T1,1198.2
"Madrid, Comunidad de",2020,1,2020T1,2637.2
Melilla,2020,1,2020T1,1624.2
"Murcia, Región de",2020,1,2020T1,982.6
"Navarra, Comunidad Foral de",2020,1,2020T1,1434.3
País Vasco,2020,1,2020T1,2401.9
"Rioja, La",2020,1,2020T1,1102.7
Comunitat Valenciana,2020,1,2020T1,1184.4
Andalucía,2020,2,2020T2,1292.4
Aragón,2020,2,2020T2,1179.0
"Asturias, Principado de",2020,2,2020T2,1270.5
"Balears, Illes",2020,2,2020T2,2332.8
Canarias,2020,2,2020T2,1484.1
Cantabria,2020,2,2020T2,1411.9
Castilla y León,2020,2,2020T2,1024.6
Castilla-La Mancha,2020,2,2020T2,855.6
Cataluña,2020,2,2020T2,1986.9
Ceuta,2020,2,2020T2,1749.9
Comunitat Valenciana,2020,2,2020T2,1183.7
Extremadura,2020,2,2020T2,850.1
Galicia,2020,2,2020T2,1185.3
"Madrid, Comunidad de",2020,2,2020T2,2589.0
Melilla,2020,2,2020T2,1647.6
"Murcia, Región de",2020,2,2020T2,948.3
"Navarra, Comunidad Foral de",2020,2,2020T2,1396.3
País Vasco,2020,2,2020T2,2391.3
"Rioja, La",2020,2,2020T2,1077.0
Comunitat Valenciana,2020,2,2020T2,1150.5
Andalucía,2020,3,2020T3,1290.4
Aragón,2020,3,2020T3,1194.3
"Asturias, Principado de",2020,3,2020T3,1275.6
"Balears, Illes",2020,3,2020T3,2381.5
Canarias,2020,3,2020T3,1494.5
Cantabria,2020,3,2020T3,1449.9
Castilla y León,2020,3,2020T3,1024.8
Castilla-La Mancha,2020,3,2020T3,875.3
Cataluña,2020,3,2020T3,1998.9
Ceuta,2020,3,2020T3,1806.0
Comunitat Valenciana,2020,3,2020T3,1208.3
Extremadura,2020,3,2020T3,844.4
Galicia,2020,3,2020T3,1201.6
"Madrid, Comunidad de",2020,3,2020T3,2610.3
Melilla,2020,3,2020T3,1684.5
"Murcia, Región de",2020,3,2020T3,957.7
"Navarra, Comunidad Foral de",2020,3,2020T3,1396.2
País Vasco,2020,3,2020T3,2343.5
"Rioja, La",2020,3,2020T3,1089.9
Comunitat Valenciana,2020,3,2020T3,1179.7
Andalucía,2020,4,2020T4,1310.0
Aragón,2020,4,2020T4,1202.6
"Asturias, Principado de",2020,4,2020T4,1247.3
"Balears, Illes",2020,4,2020T4,2398.1
Canarias,2020,4,2020T4,1510.4
Cantabria,2020,4,2020T4,1432.8
Castilla y León,2020,4,2020T4,1023.1
Castilla-La Mancha,2020,4,2020T4,886.0
Cataluña,2020,4,2020T4,1991.6
Ceuta,2020,4,2020T4,1781.7
Comunitat Valenciana,2020,4,2020T4,1217.8
Extremadura,2020,4,2020T4,852.3
Galicia,2020,4,2020T4,1206.2
"Madrid, Comunidad de",2020,4,2020T4,2573.6
Melilla,2020,4,2020T4,1657.4
"Murcia, Región de",2020,4,2020T4,977.6
"Navarra, Comunidad Foral de",2020,4,2020T4,1408.0
País Vasco,2020,4,2020T4,2391.7
"Rioja, La",2020,4,2020T4,1111.4
Comunitat Valenciana,2020,4,2020T4,1193.0
Andalucía,2021,1,2021T1,1303.1
Aragón,2021,1,2021T1,1180.6
"Asturias, Principado de",2021,1,2021T1,1283.6
"Balears, Illes",2021,1,2021T1,2363.4
Canarias,2021,1,2021T1,1498.6
Cantabria,2021,1,2021T1,1441.2
Castilla y León,2021,1,2021T1,1015.4
Castilla-La Mancha,2021,1,2021T1,870.4
Cataluña,2021,1,2021T1,2016.2
Ceuta,2021,1,2021T1,1786.0
Comunitat Valenciana,2021,1,2021T1,1220.6
Extremadura,2021,1,2021T1,833.5
Galicia,2021,1,2021T1,1210.2
"Madrid, Comunidad de",2021,1,2021T1,2598.6
Melilla,2021,1,2021T1,1647.5
"Murcia, Región de",2021,1,2021T1,981.1
"Navarra, Comunidad Foral de",2021,1,2021T1,1418.5
País Vasco,2021,1,2021T1,2428.7
"Rioja, La",2021,1,2021T1,1079.0
Comunitat Valenciana,2021,1,2021T1,1196.3
Andalucía,2021,2,2021T2,1327.9
Aragón,2021,2,2021T2,1195.1
"Asturias, Principado de",2021,2,2021T2,1285.3
"Balears, Illes",2021,2,2021T2,2443.8
Canarias,2021,2,2021T2,1521.6
Cantabria,2021,2,2021T2,1468.4
Castilla y León,2021,2,2021T2,1011.8
Castilla-La Mancha,2021,2,2021T2,882.4
Cataluña,2021,2,2021T2,2041.1
Ceuta,2021,2,2021T2,1796.6
Comunitat Valenciana,2021,2,2021T2,1245.2
Extremadura,2021,2,2021T2,843.9
Galicia,2021,2,2021T2,1206.4
"Madrid, Comunidad de",2021,2,2021T2,2661.4
Melilla,2021,2,2021T2,1689.0
"Murcia, Región de",2021,2,2021T2,1000.0
"Navarra, Comunidad Foral de",2021,2,2021T2,1410.4
País Vasco,2021,2,2021T2,2431.1
"Rioja, La",2021,2,2021T2,1089.3
Comunitat Valenciana,2021,2,2021T2,1227.1
Andalucía,2021,3,2021T3,1351.5
Aragón,2021,3,2021T3,1211.6
"Asturias, Principado de",2021,3,2021T3,1293.5
"Balears, Illes",2021,3,2021T3,2495.7
Canarias,2021,3,2021T3,1546.5
Cantabria,2021,3,2021T3,1480.5
Castilla y León,2021,3,2021T3,1030.2
Castilla-La Mancha,2021,3,2021T3,887.1
Cataluña,2021,3,2021T3,2037.6
Ceuta,2021,3,2021T3,1797.7
Comunitat Valenciana,2021,3,2021T3,1254.8
Extremadura,2021,3,2021T3,856.6
Galicia,2021,3,2021T3,1212.5
"Madrid, Comunidad de",2021,3,2021T3,2684.9
Melilla,2021,3,2021T3,1699.1
"Murcia, Región de",2021,3,2021T3,985.8
"Navarra, Comunidad Foral de",2021,3,2021T3,1427.6
País Vasco,2021,3,2021T3,2421.3
"Rioja, La",2021,3,2021T3,1110.6
Comunitat Valenciana,2021,3,2021T3,1220.0
Andalucía,2021,4,2021T4,1367.5
Aragón,2021,4,2021T4,1238.3
"Asturias, Principado de",2021,4,2021T4,1280.9
"Balears, Illes",2021,4,2021T4,2546.2
Canarias,2021,4,2021T4,1566.5
Cantabria,2021,4,2021T4,1467.5
Castilla y León,2021,4,2021T4,1034.0
Castilla-La Mancha,2021,4,2021T4,897.1
Cataluña,2021,4,2021T4,2090.9
Ceuta,2021,4,2021T4,1749.2
Comunitat Valenciana,2021,4,2021T4,1294.5
Extremadura,2021,4,2021T4,863.4
Galicia,2021,4,2021T4,1224.5
"Madrid, Comunidad de",2021,4,2021T4,2760.1
Melilla,2021,4,2021T4,1670.1
"Murcia, Región de",2021,4,2021T4,1027.1
"Navarra, Comunidad Foral de",2021,4,2021T4,1458.2
País Vasco,2021,4,2021T4,2454.7
"Rioja, La",2021,4,2021T4,1099.7
Comunitat Valenciana,2021,4,2021T4,1271.2
Andalucía,2022,1,2022T1,1399.6
Aragón,2022,1,2022T1,1259.3
"Asturias, Principado de",2022,1,2022T1,1303.7
"Balears, Illes",2022,1,2022T1,2611.1
Canarias,2022,1,2022T1,1594.8
Cantabria,2022,1,2022T1,1464.6
Castilla y León,2022,1,2022T1,1045.0
Castilla-La Mancha,2022,1,2022T1,913.0
Cataluña,2022,1,2022T1,2160.1
Ceuta,2022,1,2022T1,1813.9
Comunitat Valenciana,2022,1,2022T1,1320.4
Extremadura,2022,1,2022T1,864.5
Galicia,2022,1,2022T1,1236.7
"Madrid, Comunidad de",2022,1,2022T1,2846.2
Melilla,2022,1,2022T1,1737.7
"Murcia, Región de",2022,1,2022T1,1044.9
"Navarra, Comunidad Foral de",2022,1,2022T1,1509.9
País Vasco,2022,1,2022T1,2502.2
"Rioja, La",2022,1,2022T1,1128.8
Comunitat Valenciana,2022,1,2022T1,1298.6
Andalucía,2022,2,2022T2,1397.1
Aragón,2022,2,2022T2,1274.8
"Asturias, Principado de",2022,2,2022T2,1319.5
"Balears, Illes",2022,2,2022T2,2630.6
Canarias,2022,2,2022T2,1602.2
Cantabria,2022,2,2022T2,1509.6
Castilla y León,2022,2,2022T2,1052.4
Castilla-La Mancha,2022,2,2022T2,913.3
Cataluña,2022,2,2022T2,2139.6
Ceuta,2022,2,2022T2,1850.7
Comunitat Valenciana,2022,2,2022T2,1316.0
Extremadura,2022,2,2022T2,876.8
Galicia,2022,2,2022T2,1265.7
"Madrid, Comunidad de",2022,2,2022T2,2899.7
Melilla,2022,2,2022T2,1772.2
"Murcia, Región de",2022,2,2022T2,1016.4
"Navarra, Comunidad Foral de",2022,2,2022T2,1519.8
País Vasco,2022,2,2022T2,2500.1
"Rioja, La",2022,2,2022T2,1155.4
Comunitat Valenciana,2022,2,2022T2,1300.9
Andalucía,2022,3,2022T3,1414.3
Aragón,2022,3,2022T3,1267.5
"Asturias, Principado de",2022,3,2022T3,1298.8
"Balears, Illes",2022,3,2022T3,2677.4
Canarias,2022,3,2022T3,1602.3
Cantabria,2022,3,2022T3,1557.7
Castilla y León,2022,3,2022T3,1044.9
Castilla-La Mancha,2022,3,2022T3,913.2
Cataluña,2022,3,2022T3,2129.7
Ceuta,2022,3,2022T3,1849.5
Comunitat Valenciana,2022,3,2022T3,1313.0
Extremadura,2022,3,2022T3,867.6
Galicia,2022,3,2022T3,1267.7
"Madrid, Comunidad de",2022,3,2022T3,2873.9
Melilla,2022,3,2022T3,1765.4
"Murcia, Región de",2022,3,2022T3,1030.5
"Navarra, Comunidad Foral de",2022,3,2022T3,1502.3
País Vasco,2022,3,2022T3,2523.9
"Rioja, La",2022,3,2022T3,1132.4
Comunitat Valenciana,2022,3,2022T3,1288.9
Andalucía,2022,4,2022T4,1431.5
Aragón,2022,4,2022T4,1289.8
"Asturias, Principado de",2022,4,2022T4,1300.1
"Balears, Illes",2022,4,2022T4,2696.6
Canarias,2022,4,2022T4,1619.4
Cantabria,2022,4,2022T4,1512.7
Castilla y León,2022,4,2022T4,1052.3
Castilla-La Mancha,2022,4,2022T4,919.1
Cataluña,2022,4,2022T4,2145.3
Ceuta,2022,4,2022T4,1852.9
Comunitat Valenciana,2022,4,2022T4,1317.8
Extremadura,2022,4,2022T4,864.2
Galicia,2022,4,2022T4,1256.8
"Madrid, Comunidad de",2022,4,2022T4,2888.1
Melilla,2022,4,2022T4,1814.7
"Murcia, Región de",2022,4,2022T4,1025.6
"Navarra, Comunidad Foral de",2022,4,2022T4,1547.2
País Vasco,2022,4,2022T4,2517.1
"Rioja, La",2022,4,2022T4,1142.1
Comunitat Valenciana,2022,4,2022T4,1308.8
