Comunidad_Autonoma,Año,Trimestre,Periodo,Valor_Tasado_€_m2
León,2021,4,2021T4,849.7
Lleida,2021,4,2021T4,1036.7
Lugo,2021,4,2021T4,892.0
Málaga,2021,4,2021T4,1921.6
Ourense,2021,4,2021T4,906.6
Palencia,2021,4,2021T4,890.0
Palmas (Las),2021,4,2021T4,1636.2
Pontevedra,2021,4,2021T4,1302.9
Salamanca,2021,4,2021T4,1183.0
Santa Cruz de Tenerife,2021,4,2021T4,1497.2
Segovia,2021,4,2021T4,987.4
Sevilla,2021,4,2021T4,1376.8
Soria,2021,4,2021T4,877.7
TOTAL NACIONAL,2021,4,2021T4,1694.1
Tarragona,2021,4,2021T4,1358.4
Teruel,2021,4,2021T4,765.5
Toledo,2021,4,2021T4,880.0
Valladolid,2021,4,2021T4,1287.7
Zamora,2021,4,2021T4,815.8
Zaragoza,2021,4,2021T4,1339.5
Ávila,2021,4,2021T4,839.0
Albacete,2022,1,2022T1,924.7
Alicante/Alacant,2022,1,2022T1,1411.4
Almería,2022,1,2022T1,1161.5
Araba/Alava,2022,1,2022T1,1985.2
Badajoz,2022,1,2022T1,882.4
Barcelona,2022,1,2022T1,2535.8
Bizkaia,2022,1,2022T1,2460.9
Burgos,2022,1,2022T1,1167.7
Castellón/Castelló,2022,1,2022T1,1090.1
Ceuta y Melilla,2022,1,2022T1,1765.7
Ciudad Real,2022,1,2022T1,729.0
Coruña (A),2022,1,2022T1,1271.7
Cuenca,2022,1,2022T1,772.2
Cáceres,2022,1,2022T1,838.7
Cádiz,2022,1,2022T1,1444.5
Córdoba,2022,1,2022T1,1123.5
Gipuzkoa,2022,1,2022T1,2819.6
Girona,2022,1,2022T1,1689.6
Granada,2022,1,2022T1,1200.4
Guadalajara,2022,1,2022T1,1176.2
Huelva,2022,1,2022T1,1173.4
Huesca,2022,1,2022T1,1189.3
Jaén,2022,1,2022T1,796.4
León,2022,1,2022T1,874.5
Lleida,2022,1,2022T1,1065.1
Lugo,2022,1,2022T1,887.3
Málaga,2022,1,2022T1,1980.8
Ourense,2022,1,2022T1,919.2
Palencia,2022,1,2022T1,910.8
Palmas (Las),2022,1,2022T1,1680.6
Pontevedra,2022,1,2022T1,1331.4
Salamanca,2022,1,2022T1,1178.8
Santa Cruz de Tenerife,2022,1,2022T1,1509.8
Segovia,2022,1,2022T1,1022.8
Sevilla,2022,1,2022T1,1412.2
Soria,2022,1,2022T1,907.7
TOTAL NACIONAL,2022,1,2022T1,1734.0
Tarragona,2022,1,2022T1,1403.5
Teruel,2022,1,2022T1,775.7
Toledo,2022,1,2022T1,904.8
Valladolid,2022,1,2022T1,1276.9
Zamora,2022,1,2022T1,798.9
Zaragoza,2022,1,2022T1,1362.3
Ávila,2022,1,2022T1,848.7
Albacete,2022,2,2022T2,934.4
Alicante/Alacant,2022,2,2022T2,1400.9
Almería,2022,2,2022T2,1151.7
Araba/Alava,2022,2,2022T2,2048.8
Badajoz,2022,2,2022T2,900.7
Barcelona,2022,2,2022T2,2511.1
Bizkaia,2022,2,2022T2,2452.6
Burgos,2022,2,2022T2,1147.2
Castellón/Castelló,2022,2,2022T2,1084.9
Ceuta y Melilla,2022,2,2022T2,1800.8
Ciudad Real,2022,2,2022T2,732.2
Coruña (A),2022,2,2022T2,1300.1
Cuenca,2022,2,2022T2,795.0
Cáceres,2022,2,2022T2,841.9
Cádiz,2022,2,2022T2,1439.3
Córdoba,2022,2,2022T2,1116.3
Gipuzkoa,2022,2,2022T2,2797.6
Girona,2022,2,2022T2,1686.0
Granada,2022,2,2022T2,1209.9
Guadalajara,2022,2,2022T2,1191.8
Huelva,2022,2,2022T2,1137.3
Huesca,2022,2,2022T2,1191.9
Jaén,2022,2,2022T2,798.9
León,2022,2,2022T2,867.1
Lleida,2022,2,2022T2,1057.9
Lugo,2022,2,2022T2,911.5
Málaga,2022,2,2022T2,2015.7
Ourense,2022,2,2022T2,929.0
Palencia,2022,2,2022T2,944.4
Palmas (Las),2022,2,2022T2,1711.0
Pontevedra,2022,2,2022T2,1368.1
Salamanca,2022,2,2022T2,1217.9
Santa Cruz de Tenerife,2022,2,2022T2,1494.8
Segovia,2022,2,2022T2,1053.8
Sevilla,2022,2,2022T2,1374.3
Soria,2022,2,2022T2,931.7
TOTAL NACIONAL,2022,2,2022T2,1740.7
Tarragona,2022,2,2022T2,1380.9
Teruel,2022,2,2022T2,766.1
Toledo,2022,2,2022T2,884.2
Valladolid,2022,2,2022T2,1289.8
Zamora,2022,2,2022T2,786.3
Zaragoza,2022,2,2022T2,1385.1
Ávila,2022,2,2022T2,849.2
Albacete,2022,3,2022T3,929.2
Alicante/Alacant,2022,3,2022T3,1411.8
Almería,2022,3,2022T3,1159.7
Araba/Alava,2022,3,2022T3,2046.4
Badajoz,2022,3,2022T3,892.2
Barcelona,2022,3,2022T3,2508.7
Bizkaia,2022,3,2022T3,2471.3
Burgos,2022,3,2022T3,1175.3
Castellón/Castelló,2022,3,2022T3,1064.4
Ceuta y Melilla,2022,3,2022T3,1796.5
Ciudad Real,2022,3,2022T3,719.5
Coruña (A),2022,3,2022T3,1313.6
Cuenca,2022,3,2022T3,793.2
Cáceres,2022,3,2022T3,831.7
Cádiz,2022,3,2022T3,1469.8
Córdoba,2022,3,2022T3,1115.4
Gipuzkoa,2022,3,2022T3,2843.4
Girona,2022,3,2022T3,1667.4
Granada,2022,3,2022T3,1197.2
Guadalajara,2022,3,2022T3,1230.4
Huelva,2022,3,2022T3,1162.4
Huesca,2022,3,2022T3,1161.7
Jaén,2022,3,2022T3,787.5
León,2022,3,2022T3,870.5
Lleida,2022,3,2022T3,1032.0
Lugo,2022,3,2022T3,900.6
Málaga,2022,3,2022T3,2066.1
Ourense,2022,3,2022T3,932.6
Palencia,2022,3,2022T3,916.4
Palmas (Las),2022,3,2022T3,1702.3
Pontevedra,2022,3,2022T3,1360.6
Salamanca,2022,3,2022T3,1198.3
Santa Cruz de Tenerife,2022,3,2022T3,1503.3
Segovia,2022,3,2022T3,1030.4
Sevilla,2022,3,2022T3,1379.9
Soria,2022,3,2022T3,904.0
TOTAL NACIONAL,2022,3,2022T3,1740.0
Tarragona,2022,3,2022T3,1344.1
Teruel,2022,3,2022T3,789.0
Toledo,2022,3,2022T3,880.4
Valladolid,2022,3,2022T3,1250.5
Zamora,2022,3,2022T3,789.1
Zaragoza,2022,3,2022T3,1378.0
Ávila,2022,3,2022T3,871.3
Albacete,2022,4,2022T4,934.9
Alicante/Alacant,2022,4,2022T4,1402.0
Almería,2022,4,2022T4,1146.8
Araba/Alava,2022,4,2022T4,2035.2
Badajoz,2022,4,2022T4,879.9
Barcelona,2022,4,2022T4,2525.6
Bizkaia,2022,4,2022T4,2444.6
Burgos,2022,4,2022T4,1161.3
Castellón/Castelló,2022,4,2022T4,1067.6
Ceuta y Melilla,2022,4,2022T4,1823.0
Ciudad Real,2022,4,2022T4,729.6
Coruña (A),2022,4,2022T4,1308.0
Cuenca,2022,4,2022T4,769.2
Cáceres,2022,4,2022T4,841.9
Cádiz,2022,4,2022T4,1466.7
Córdoba,2022,4,2022T4,1116.3
Gipuzkoa,2022,4,2022T4,2875.8
Girona,2022,4,2022T4,1671.4
Granada,2022,4,2022T4,1229.5
Guadalajara,2022,4,2022T4,1239.7
Huelva,2022,4,2022T4,1200.2
Huesca,2022,4,2022T4,1185.3
Jaén,2022,4,2022T4,793.3
León,2022,4,2022T4,873.9
Lleida,2022,4,2022T4,1057.7
Lugo,2022,4,2022T4,881.7
Málaga,2022,4,2022T4,2072.4
Ourense,2022,4,2022T4,931.4
Palencia,2022,4,2022T4,927.8
Palmas (Las),2022,4,2022T4,1684.4
Pontevedra,2022,4,2022T4,1344.2
Salamanca,2022,4,2022T4,1176.2
Santa Cruz de Tenerife,2022,4,2022T4,1554.8
Segovia,2022,4,2022T4,1061.1
Sevilla,2022,4,2022T4,1427.8
Soria,2022,4,2022T4,919.2
TOTAL NACIONAL,2022,4,2022T4,1749.2
Tarragona,2022,4,2022T4,1361.2
Teruel,2022,4,2022T4,766.5
Toledo,2022,4,2022T4,892.2
Valladolid,2022,4,2022T4,1290.1
Zamora,2022,4,2022T4,795.7
Zaragoza,2022,4,2022T4,1407.9
Ávila,2022,4,2022T4,878.8
